47	4	1
48	4	1
58	4	1
5	4	1
66	4	1
65	4	1
49	4	1
50	4	1
51	4	1
52	4	1
54	4	1
7	4	1
55	4	1
56	4	1
12	5	1
13	5	1
15	5	1
60	5	1
16	5	1
17	5	1
4	5	1
20	5	1
21	5	1
22	5	1
59	5	1
23	5	1
1	5	1
64	5	1
24	5	1
25	5	1
8	5	1
26	5	1
27	5	1
28	5	1
62	5	1
29	5	1
10	5	1
30	5	1
31	5	1
11	5	1
32	5	1
63	5	1
33	5	1
34	5	1
35	5	1
36	5	1
67	5	1
3	5	1
37	5	1
38	5	1
39	5	1
68	5	1
41	5	1
9	5	1
42	5	1
43	5	1
44	5	1
45	5	1
47	5	1
48	5	1
58	5	1
5	5	1
66	5	1
65	5	1
49	5	1
50	5	1
51	5	1
52	5	1
54	5	1
7	5	1
55	5	1
56	5	1
61	6	0
39	6	0
6	6	0
59	6	0
50	6	0
7	6	0
16	6	0
53	6	1
12	6	1
13	6	1
14	6	1
15	6	1
60	6	1
17	6	1
18	6	1
19	6	1
4	6	1
20	6	1
21	6	1
22	6	1
23	6	1
64	6	1
24	6	1
25	6	1
8	6	1
26	6	1
27	6	1
28	6	1
62	6	1
29	6	1
10	6	1
30	6	1
31	6	1
57	6	1
32	6	1
63	6	1
33	6	1
34	6	1
35	6	1
36	6	1
67	6	1
37	6	1
38	6	1
40	6	1
41	6	1
42	6	1
43	6	1
44	6	1
45	6	1
46	6	1
47	6	1
48	6	1
58	6	1
66	6	1
65	6	1
49	6	1
51	6	1
52	6	1
54	6	1
55	6	1
56	6	1
65	7	0
5	7	1
12	7	1
13	7	1
6	7	1
14	7	1
15	7	1
60	7	1
16	7	1
17	7	1
18	7	1
19	7	1
4	7	1
20	7	1
21	7	1
22	7	1
59	7	1
23	7	1
61	7	1
1	7	1
64	7	1
24	7	1
25	7	1
8	7	1
2	7	1
26	7	1
27	7	1
28	7	1
62	7	1
29	7	1
10	7	1
30	7	1
31	7	1
11	7	1
57	7	1
32	7	1
63	7	1
33	7	1
34	7	1
35	7	1
36	7	1
67	7	1
3	7	1
37	7	1
38	7	1
39	7	1
68	7	1
40	7	1
41	7	1
9	7	1
42	7	1
43	7	1
44	7	1
45	7	1
46	7	1
47	7	1
48	7	1
58	7	1
66	7	1
49	7	1
50	7	1
51	7	1
52	7	1
53	7	1
54	7	1
7	7	1
55	7	1
56	7	1
65	8	0
5	8	1
11	8	1
12	8	1
13	8	1
6	8	1
14	8	1
15	8	1
60	8	1
16	8	1
17	8	1
18	8	1
19	8	1
4	8	1
20	8	1
21	8	1
22	8	1
59	8	1
23	8	1
61	8	1
1	8	1
64	8	1
24	8	1
25	8	1
8	8	1
2	8	1
26	8	1
27	8	1
28	8	1
62	8	1
29	8	1
10	8	1
30	8	1
31	8	1
57	8	1
32	8	1
63	8	1
33	8	1
34	8	1
35	8	1
36	8	1
67	8	1
3	8	1
37	8	1
38	8	1
39	8	1
68	8	1
40	8	1
41	8	1
9	8	1
42	8	1
43	8	1
44	8	1
45	8	1
46	8	1
47	8	1
48	8	1
58	8	1
66	8	1
49	8	1
50	8	1
51	8	1
52	8	1
53	8	1
54	8	1
7	8	1
55	8	1
56	8	1
5	9	0
61	9	0
6	9	0
68	9	0
40	9	0
43	9	0
65	9	0
4	9	0
11	9	0
12	9	1
13	9	1
14	9	1
15	9	1
60	9	1
16	9	1
17	9	1
18	9	1
19	9	1
20	9	1
21	9	1
22	9	1
59	9	1
23	9	1
1	9	1
64	9	1
24	9	1
25	9	1
8	9	1
2	9	1
26	9	1
27	9	1
28	9	1
62	9	1
29	9	1
10	9	1
30	9	1
31	9	1
57	9	1
32	9	1
63	9	1
33	9	1
34	9	1
35	9	1
36	9	1
67	9	1
3	9	1
37	9	1
38	9	1
39	9	1
41	9	1
9	9	1
42	9	1
44	9	1
45	9	1
46	9	1
47	9	1
48	9	1
58	9	1
66	9	1
49	9	1
50	9	1
51	9	1
52	9	1
53	9	1
54	9	1
7	9	1
55	9	1
56	9	1
55	10	0
34	10	0
5	10	0
30	10	0
66	10	0
50	10	0
11	10	0
24	10	0
47	10	0
65	10	1
10	10	1
13	10	1
6	10	1
14	10	1
15	10	1
60	10	1
16	10	1
17	10	1
18	10	1
19	10	1
4	10	1
20	10	1
21	10	1
22	10	1
59	10	1
23	10	1
61	10	1
1	10	1
64	10	1
25	10	1
8	10	1
2	10	1
26	10	1
27	10	1
28	10	1
62	10	1
29	10	1
31	10	1
57	10	1
32	10	1
63	10	1
33	10	1
35	10	1
36	10	1
67	10	1
3	10	1
38	10	1
39	10	1
68	10	1
40	10	1
41	10	1
9	10	1
43	10	1
44	10	1
45	10	1
46	10	1
48	10	1
58	10	1
49	10	1
51	10	1
52	10	1
54	10	1
7	10	1
56	10	1
16	11	0
50	11	0
53	11	1
65	11	1
12	11	1
13	11	1
14	11	1
15	11	1
60	11	1
17	11	1
18	11	1
20	11	1
21	11	1
22	11	1
59	11	1
23	11	1
1	11	1
25	11	1
8	11	1
26	11	1
27	11	1
28	11	1
62	11	1
29	11	1
31	11	1
57	11	1
32	11	1
63	11	1
33	11	1
34	11	1
35	11	1
36	11	1
67	11	1
3	11	1
37	11	1
38	11	1
39	11	1
40	11	1
41	11	1
42	11	1
44	11	1
45	11	1
46	11	1
48	11	1
58	11	1
49	11	1
51	11	1
52	11	1
54	11	1
7	11	1
55	11	1
56	11	1
50	12	1
12	12	1
13	12	1
6	12	1
14	12	1
15	12	1
60	12	1
16	12	1
17	12	1
18	12	1
19	12	1
4	12	1
20	12	1
21	12	1
22	12	1
23	12	1
61	12	1
64	12	1
24	12	1
25	12	1
2	12	1
26	12	1
27	12	1
28	12	1
62	12	1
29	12	1
10	12	1
30	12	1
31	12	1
11	12	1
57	12	1
32	12	1
63	12	1
33	12	1
34	12	1
35	12	1
36	12	1
67	12	1
37	12	1
38	12	1
39	12	1
40	12	1
41	12	1
42	12	1
43	12	1
44	12	1
45	12	1
46	12	1
47	12	1
48	12	1
58	12	1
5	12	1
66	12	1
51	12	1
52	12	1
53	12	1
54	12	1
55	12	1
56	12	1
9	13	0
40	13	0
1	13	0
44	13	0
58	13	0
1	13	0
67	13	0
35	13	0
44	13	0
40	13	0
68	13	0
21	13	0
46	13	0
68	13	0
46	13	0
6	13	0
67	13	0
33	13	0
49	13	0
50	13	1
50	13	1
12	13	1
12	13	1
13	13	1
13	13	1
14	13	1
14	13	1
15	13	1
15	13	1
60	13	1
60	13	1
16	13	1
16	13	1
17	13	1
17	13	1
18	13	1
18	13	1
19	13	1
19	13	1
4	13	1
4	13	1
20	13	1
20	13	1
22	13	1
22	13	1
59	13	1
59	13	1
23	13	1
23	13	1
61	13	1
61	13	1
64	13	1
24	13	1
24	13	1
25	13	1
25	13	1
8	13	1
8	13	1
27	13	1
27	13	1
28	13	1
28	13	1
62	13	1
62	13	1
29	13	1
10	13	1
10	13	1
30	13	1
30	13	1
31	13	1
31	13	1
11	13	1
11	13	1
57	13	1
57	13	1
32	13	1
32	13	1
63	13	1
63	13	1
33	13	1
34	13	1
34	13	1
36	13	1
36	13	1
37	13	1
37	13	1
41	13	1
41	13	1
42	13	1
42	13	1
45	13	1
45	13	1
47	13	1
47	13	1
48	13	1
48	13	1
5	13	1
5	13	1
66	13	1
66	13	1
65	13	1
65	13	1
51	13	1
51	13	1
52	13	1
52	13	1
53	13	1
53	13	1
54	13	1
54	13	1
7	13	1
7	13	1
55	13	1
55	13	1
56	13	1
56	13	1
55	14	0
50	14	1
12	14	1
13	14	1
14	14	1
15	14	1
16	14	1
17	14	1
18	14	1
19	14	1
20	14	1
21	14	1
22	14	1
59	14	1
23	14	1
61	14	1
1	14	1
64	14	1
24	14	1
25	14	1
8	14	1
2	14	1
26	14	1
27	14	1
28	14	1
62	14	1
29	14	1
31	14	1
57	14	1
32	14	1
63	14	1
33	14	1
35	14	1
36	14	1
67	14	1
37	14	1
38	14	1
41	14	1
44	14	1
45	14	1
46	14	1
48	14	1
58	14	1
51	14	1
52	14	1
53	14	1
54	14	1
7	14	1
56	14	1
4	15	1
12	15	1
13	15	1
14	15	1
15	15	1
60	15	1
16	15	1
17	15	1
18	15	1
19	15	1
20	15	1
21	15	1
22	15	1
23	15	1
61	15	1
1	15	1
64	15	1
24	15	1
25	15	1
8	15	1
2	15	1
26	15	1
27	15	1
28	15	1
62	15	1
29	15	1
10	15	1
30	15	1
57	15	1
32	15	1
63	15	1
33	15	1
34	15	1
35	15	1
67	15	1
3	15	1
37	15	1
38	15	1
39	15	1
68	15	1
40	15	1
41	15	1
9	15	1
42	15	1
43	15	1
44	15	1
45	15	1
46	15	1
47	15	1
48	15	1
58	15	1
66	15	1
65	15	1
49	15	1
50	15	1
51	15	1
52	15	1
53	15	1
54	15	1
7	15	1
55	15	1
56	15	1
65	16	0
11	16	0
2	16	0
10	16	0
36	16	0
9	16	0
5	16	0
3	16	0
61	16	1
12	16	1
13	16	1
6	16	1
14	16	1
15	16	1
60	16	1
16	16	1
17	16	1
18	16	1
20	16	1
21	16	1
22	16	1
64	16	1
24	16	1
25	16	1
8	16	1
26	16	1
27	16	1
28	16	1
62	16	1
29	16	1
31	16	1
57	16	1
32	16	1
33	16	1
34	16	1
35	16	1
67	16	1
37	16	1
38	16	1
39	16	1
40	16	1
41	16	1
42	16	1
43	16	1
44	16	1
45	16	1
46	16	1
48	16	1
58	16	1
49	16	1
51	16	1
52	16	1
54	16	1
56	16	1
4	17	0
37	17	0
11	17	0
5	17	0
16	17	0
24	17	0
6	17	0
50	17	1
12	17	1
13	17	1
14	17	1
15	17	1
60	17	1
17	17	1
18	17	1
19	17	1
20	17	1
21	17	1
22	17	1
59	17	1
23	17	1
1	17	1
64	17	1
25	17	1
8	17	1
26	17	1
27	17	1
28	17	1
62	17	1
29	17	1
31	17	1
57	17	1
32	17	1
63	17	1
33	17	1
34	17	1
35	17	1
67	17	1
3	17	1
38	17	1
39	17	1
68	17	1
40	17	1
41	17	1
9	17	1
42	17	1
43	17	1
44	17	1
45	17	1
46	17	1
48	17	1
58	17	1
49	17	1
51	17	1
52	17	1
54	17	1
7	17	1
56	17	1
5	18	0
14	18	0
61	18	0
11	18	0
46	18	0
4	18	0
65	18	0
43	18	0
68	18	0
37	18	0
50	18	0
12	18	1
13	18	1
6	18	1
15	18	1
60	18	1
16	18	1
17	18	1
18	18	1
19	18	1
20	18	1
21	18	1
22	18	1
59	18	1
23	18	1
1	18	1
64	18	1
24	18	1
25	18	1
8	18	1
2	18	1
26	18	1
27	18	1
28	18	1
62	18	1
29	18	1
10	18	1
30	18	1
31	18	1
57	18	1
32	18	1
63	18	1
33	18	1
34	18	1
35	18	1
36	18	1
67	18	1
3	18	1
38	18	1
39	18	1
40	18	1
41	18	1
9	18	1
42	18	1
44	18	1
45	18	1
47	18	1
48	18	1
58	18	1
66	18	1
49	18	1
51	18	1
52	18	1
53	18	1
54	18	1
7	18	1
55	18	1
56	18	1
5	19	0
65	19	0
66	19	0
11	19	0
4	19	0
2	19	0
47	19	0
30	19	0
34	19	0
12	19	0
50	19	0
23	19	0
10	19	0
37	19	0
36	19	0
9	19	0
17	19	0
55	19	0
13	19	1
14	19	1
15	19	1
16	19	1
18	19	1
19	19	1
21	19	1
22	19	1
59	19	1
61	19	1
1	19	1
64	19	1
24	19	1
8	19	1
26	19	1
27	19	1
28	19	1
62	19	1
29	19	1
31	19	1
32	19	1
63	19	1
33	19	1
35	19	1
67	19	1
3	19	1
38	19	1
39	19	1
40	19	1
41	19	1
43	19	1
44	19	1
45	19	1
46	19	1
48	19	1
49	19	1
51	19	1
52	19	1
53	19	1
54	19	1
56	19	1
30	20	1
12	20	1
13	20	1
6	20	1
14	20	1
15	20	1
60	20	1
16	20	1
17	20	1
19	20	1
4	20	1
20	20	1
21	20	1
22	20	1
23	20	1
61	20	1
1	20	1
64	20	1
24	20	1
25	20	1
8	20	1
2	20	1
26	20	1
27	20	1
28	20	1
29	20	1
10	20	1
31	20	1
11	20	1
57	20	1
32	20	1
63	20	1
33	20	1
34	20	1
35	20	1
36	20	1
67	20	1
37	20	1
38	20	1
39	20	1
68	20	1
40	20	1
41	20	1
9	20	1
42	20	1
43	20	1
44	20	1
45	20	1
47	20	1
48	20	1
58	20	1
66	20	1
65	20	1
49	20	1
51	20	1
52	20	1
53	20	1
54	20	1
55	20	1
56	20	1
59	21	1
12	21	1
13	21	1
6	21	1
14	21	1
15	21	1
60	21	1
16	21	1
17	21	1
18	21	1
19	21	1
4	21	1
20	21	1
21	21	1
22	21	1
23	21	1
61	21	1
1	21	1
64	21	1
24	21	1
25	21	1
2	21	1
26	21	1
27	21	1
28	21	1
29	21	1
10	21	1
30	21	1
31	21	1
11	21	1
57	21	1
32	21	1
63	21	1
33	21	1
34	21	1
35	21	1
36	21	1
67	21	1
37	21	1
38	21	1
39	21	1
68	21	1
40	21	1
41	21	1
9	21	1
42	21	1
43	21	1
44	21	1
45	21	1
47	21	1
48	21	1
58	21	1
5	21	1
66	21	1
65	21	1
49	21	1
50	21	1
51	21	1
52	21	1
53	21	1
54	21	1
7	21	1
55	21	1
56	21	1
12	22	1
13	22	1
6	22	1
14	22	1
15	22	1
60	22	1
16	22	1
17	22	1
18	22	1
19	22	1
4	22	1
20	22	1
21	22	1
22	22	1
59	22	1
23	22	1
61	22	1
1	22	1
64	22	1
8	22	1
26	22	1
27	22	1
28	22	1
62	22	1
29	22	1
31	22	1
57	22	1
32	22	1
63	22	1
33	22	1
35	22	1
36	22	1
67	22	1
3	22	1
38	22	1
39	22	1
68	22	1
40	22	1
41	22	1
42	22	1
43	22	1
44	22	1
45	22	1
46	22	1
48	22	1
58	22	1
49	22	1
51	22	1
52	22	1
54	22	1
7	22	1
56	22	1
11	23	0
5	23	0
37	23	0
4	23	0
55	23	0
30	23	0
17	23	0
53	23	1
66	23	1
12	23	1
13	23	1
6	23	1
15	23	1
16	23	1
19	23	1
20	23	1
21	23	1
22	23	1
59	23	1
23	23	1
1	23	1
64	23	1
24	23	1
25	23	1
8	23	1
2	23	1
26	23	1
27	23	1
28	23	1
62	23	1
29	23	1
10	23	1
31	23	1
57	23	1
32	23	1
63	23	1
33	23	1
34	23	1
35	23	1
36	23	1
67	23	1
3	23	1
38	23	1
39	23	1
68	23	1
40	23	1
41	23	1
9	23	1
42	23	1
43	23	1
44	23	1
45	23	1
47	23	1
48	23	1
58	23	1
49	23	1
51	23	1
52	23	1
54	23	1
7	23	1
56	23	1
5	24	0
66	24	0
65	24	0
47	24	0
55	24	0
24	24	0
12	24	1
13	24	1
14	24	1
15	24	1
60	24	1
16	24	1
17	24	1
18	24	1
19	24	1
20	24	1
21	24	1
22	24	1
59	24	1
23	24	1
61	24	1
1	24	1
64	24	1
25	24	1
8	24	1
2	24	1
26	24	1
27	24	1
28	24	1
62	24	1
29	24	1
10	24	1
31	24	1
57	24	1
32	24	1
63	24	1
33	24	1
34	24	1
35	24	1
36	24	1
67	24	1
3	24	1
37	24	1
38	24	1
39	24	1
68	24	1
40	24	1
41	24	1
9	24	1
42	24	1
44	24	1
45	24	1
46	24	1
48	24	1
58	24	1
49	24	1
51	24	1
52	24	1
53	24	1
54	24	1
7	24	1
56	24	1
50	25	1
12	25	1
13	25	1
6	25	1
14	25	1
15	25	1
60	25	1
16	25	1
17	25	1
18	25	1
19	25	1
4	25	1
20	25	1
21	25	1
22	25	1
59	25	1
64	25	1
24	25	1
25	25	1
8	25	1
2	25	1
27	25	1
28	25	1
62	25	1
29	25	1
30	25	1
31	25	1
57	25	1
32	25	1
63	25	1
33	25	1
34	25	1
35	25	1
36	25	1
67	25	1
37	25	1
38	25	1
39	25	1
40	25	1
41	25	1
42	25	1
43	25	1
45	25	1
46	25	1
47	25	1
48	25	1
58	25	1
66	25	1
49	25	1
51	25	1
52	25	1
53	25	1
54	25	1
7	25	1
56	25	1
20	26	0
47	26	0
42	26	0
37	26	0
57	26	0
62	26	0
24	26	0
34	26	0
35	26	0
16	26	0
1	26	0
26	26	0
10	26	0
3	26	0
59	26	0
13	26	0
67	26	1
51	26	1
12	26	1
14	26	1
60	26	1
18	26	1
22	26	1
25	26	1
27	26	1
28	26	1
29	26	1
32	26	1
33	26	1
38	26	1
39	26	1
41	26	1
43	26	1
44	26	1
45	26	1
46	26	1
48	26	1
49	26	1
52	26	1
54	26	1
56	26	1
11	27	0
9	27	0
5	27	0
17	27	0
66	27	0
21	27	0
6	27	0
61	27	0
50	27	0
8	27	0
47	27	0
40	27	0
27	27	0
68	27	0
12	27	0
24	27	0
30	27	0
60	27	1
34	27	1
16	27	1
13	27	1
14	27	1
15	27	1
18	27	1
19	27	1
4	27	1
20	27	1
22	27	1
59	27	1
23	27	1
1	27	1
64	27	1
25	27	1
2	27	1
26	27	1
28	27	1
62	27	1
29	27	1
10	27	1
31	27	1
57	27	1
32	27	1
63	27	1
33	27	1
35	27	1
36	27	1
67	27	1
3	27	1
37	27	1
38	27	1
39	27	1
41	27	1
42	27	1
43	27	1
44	27	1
45	27	1
46	27	1
48	27	1
58	27	1
65	27	1
49	27	1
51	27	1
52	27	1
53	27	1
54	27	1
7	27	1
55	27	1
56	27	1
5	28	0
50	28	0
65	28	0
12	28	1
13	28	1
6	28	1
14	28	1
15	28	1
60	28	1
16	28	1
17	28	1
18	28	1
19	28	1
4	28	1
20	28	1
21	28	1
22	28	1
59	28	1
23	28	1
61	28	1
1	28	1
64	28	1
24	28	1
25	28	1
8	28	1
2	28	1
26	28	1
27	28	1
28	28	1
62	28	1
29	28	1
10	28	1
30	28	1
31	28	1
11	28	1
57	28	1
32	28	1
63	28	1
33	28	1
34	28	1
35	28	1
36	28	1
67	28	1
3	28	1
37	28	1
38	28	1
39	28	1
68	28	1
40	28	1
41	28	1
9	28	1
42	28	1
43	28	1
44	28	1
45	28	1
46	28	1
48	28	1
58	28	1
49	28	1
51	28	1
52	28	1
53	28	1
54	28	1
7	28	1
55	28	1
56	28	1
24	29	0
10	29	0
50	29	0
15	29	0
43	29	0
59	29	0
60	29	0
4	29	0
29	29	0
7	29	0
37	29	0
17	29	0
36	29	0
51	29	0
12	29	0
16	29	0
68	29	0
40	29	1
13	29	1
14	29	1
18	29	1
19	29	1
20	29	1
21	29	1
22	29	1
23	29	1
1	29	1
64	29	1
25	29	1
8	29	1
2	29	1
26	29	1
27	29	1
28	29	1
31	29	1
57	29	1
32	29	1
63	29	1
33	29	1
34	29	1
35	29	1
67	29	1
3	29	1
38	29	1
39	29	1
41	29	1
42	29	1
44	29	1
45	29	1
46	29	1
48	29	1
58	29	1
49	29	1
52	29	1
53	29	1
54	29	1
56	29	1
12	30	1
13	30	1
6	30	1
14	30	1
15	30	1
60	30	1
16	30	1
17	30	1
18	30	1
19	30	1
20	30	1
22	30	1
59	30	1
23	30	1
61	30	1
64	30	1
25	30	1
2	30	1
26	30	1
27	30	1
28	30	1
62	30	1
29	30	1
31	30	1
57	30	1
32	30	1
63	30	1
33	30	1
67	30	1
38	30	1
68	30	1
40	30	1
41	30	1
42	30	1
43	30	1
44	30	1
45	30	1
46	30	1
48	30	1
58	30	1
49	30	1
51	30	1
52	30	1
54	30	1
7	30	1
56	30	1
10	31	1
21	31	1
12	31	1
13	31	1
14	31	1
15	31	1
60	31	1
16	31	1
17	31	1
18	31	1
19	31	1
20	31	1
22	31	1
23	31	1
24	31	1
25	31	1
8	31	1
26	31	1
27	31	1
28	31	1
62	31	1
29	31	1
30	31	1
31	31	1
57	31	1
32	31	1
33	31	1
34	31	1
35	31	1
36	31	1
37	31	1
38	31	1
39	31	1
40	31	1
41	31	1
42	31	1
43	31	1
44	31	1
45	31	1
46	31	1
47	31	1
48	31	1
66	31	1
49	31	1
51	31	1
52	31	1
54	31	1
55	31	1
56	31	1
11	32	0
61	32	0
50	32	0
65	32	0
55	32	1
19	32	1
12	32	1
13	32	1
6	32	1
14	32	1
15	32	1
60	32	1
16	32	1
17	32	1
18	32	1
4	32	1
20	32	1
21	32	1
22	32	1
23	32	1
1	32	1
64	32	1
24	32	1
25	32	1
8	32	1
26	32	1
27	32	1
28	32	1
29	32	1
10	32	1
31	32	1
57	32	1
32	32	1
33	32	1
35	32	1
36	32	1
67	32	1
3	32	1
38	32	1
39	32	1
42	32	1
43	32	1
44	32	1
45	32	1
48	32	1
58	32	1
49	32	1
52	32	1
53	32	1
54	32	1
7	32	1
56	32	1
6	33	1
10	33	1
12	33	1
13	33	1
14	33	1
15	33	1
60	33	1
16	33	1
17	33	1
18	33	1
19	33	1
4	33	1
20	33	1
21	33	1
22	33	1
59	33	1
23	33	1
61	33	1
1	33	1
64	33	1
24	33	1
25	33	1
8	33	1
2	33	1
26	33	1
27	33	1
28	33	1
62	33	1
29	33	1
30	33	1
31	33	1
57	33	1
32	33	1
63	33	1
33	33	1
34	33	1
35	33	1
36	33	1
67	33	1
3	33	1
37	33	1
38	33	1
39	33	1
68	33	1
40	33	1
41	33	1
9	33	1
42	33	1
43	33	1
44	33	1
45	33	1
46	33	1
47	33	1
48	33	1
58	33	1
66	33	1
49	33	1
50	33	1
51	33	1
52	33	1
53	33	1
54	33	1
7	33	1
55	33	1
56	33	1
66	34	0
6	34	0
55	34	0
30	34	0
24	34	0
50	34	0
53	34	0
2	34	0
4	34	0
16	34	0
10	34	0
8	34	0
34	34	0
43	34	0
1	34	0
59	34	0
52	34	1
7	34	1
61	34	1
68	34	1
12	34	1
13	34	1
14	34	1
15	34	1
60	34	1
17	34	1
18	34	1
19	34	1
20	34	1
21	34	1
22	34	1
23	34	1
64	34	1
25	34	1
26	34	1
27	34	1
28	34	1
62	34	1
29	34	1
31	34	1
57	34	1
32	34	1
63	34	1
33	34	1
35	34	1
36	34	1
67	34	1
3	34	1
37	34	1
38	34	1
39	34	1
40	34	1
41	34	1
42	34	1
44	34	1
45	34	1
46	34	1
48	34	1
58	34	1
49	34	1
51	34	1
54	34	1
56	34	1
9	35	0
30	35	0
50	35	0
47	35	0
65	35	0
24	35	0
6	35	0
11	35	0
12	35	1
13	35	1
14	35	1
15	35	1
60	35	1
16	35	1
17	35	1
18	35	1
19	35	1
4	35	1
20	35	1
21	35	1
22	35	1
59	35	1
23	35	1
61	35	1
1	35	1
64	35	1
25	35	1
8	35	1
2	35	1
26	35	1
27	35	1
28	35	1
62	35	1
29	35	1
10	35	1
31	35	1
57	35	1
32	35	1
63	35	1
33	35	1
34	35	1
35	35	1
36	35	1
67	35	1
3	35	1
37	35	1
38	35	1
39	35	1
68	35	1
40	35	1
41	35	1
42	35	1
43	35	1
44	35	1
45	35	1
46	35	1
48	35	1
58	35	1
5	35	1
66	35	1
49	35	1
51	35	1
52	35	1
53	35	1
54	35	1
7	35	1
55	35	1
56	35	1
5	36	0
11	36	0
6	36	0
50	36	0
65	36	0
4	36	1
47	36	1
66	36	1
12	36	1
13	36	1
14	36	1
15	36	1
60	36	1
16	36	1
17	36	1
18	36	1
19	36	1
20	36	1
21	36	1
22	36	1
59	36	1
23	36	1
61	36	1
1	36	1
64	36	1
24	36	1
25	36	1
8	36	1
2	36	1
26	36	1
27	36	1
28	36	1
62	36	1
29	36	1
10	36	1
31	36	1
57	36	1
32	36	1
63	36	1
33	36	1
34	36	1
35	36	1
36	36	1
67	36	1
3	36	1
37	36	1
38	36	1
39	36	1
68	36	1
40	36	1
41	36	1
9	36	1
42	36	1
43	36	1
44	36	1
45	36	1
46	36	1
48	36	1
58	36	1
49	36	1
51	36	1
52	36	1
53	36	1
54	36	1
7	36	1
55	36	1
56	36	1
2	37	1
43	37	1
21	37	1
50	37	1
65	37	1
9	37	1
12	37	1
13	37	1
14	37	1
15	37	1
60	37	1
16	37	1
17	37	1
18	37	1
19	37	1
20	37	1
22	37	1
59	37	1
23	37	1
61	37	1
64	37	1
25	37	1
8	37	1
26	37	1
27	37	1
28	37	1
62	37	1
29	37	1
31	37	1
57	37	1
32	37	1
63	37	1
33	37	1
35	37	1
67	37	1
37	37	1
38	37	1
39	37	1
68	37	1
40	37	1
41	37	1
42	37	1
44	37	1
45	37	1
46	37	1
48	37	1
58	37	1
49	37	1
51	37	1
52	37	1
54	37	1
7	37	1
55	37	1
56	37	1
37	38	0
3	38	0
23	38	0
27	38	1
25	38	1
50	38	1
57	38	1
12	38	1
13	38	1
6	38	1
14	38	1
15	38	1
60	38	1
16	38	1
17	38	1
18	38	1
19	38	1
20	38	1
21	38	1
22	38	1
59	38	1
64	38	1
8	38	1
2	38	1
26	38	1
28	38	1
62	38	1
29	38	1
31	38	1
32	38	1
63	38	1
33	38	1
34	38	1
35	38	1
67	38	1
38	38	1
39	38	1
40	38	1
41	38	1
9	38	1
42	38	1
44	38	1
45	38	1
46	38	1
48	38	1
58	38	1
49	38	1
51	38	1
52	38	1
54	38	1
7	38	1
56	38	1
2	39	0
2	39	0
10	39	0
10	39	0
2	39	0
9	39	0
2	39	0
13	39	0
9	39	0
6	39	0
47	39	0
66	39	0
11	39	0
34	39	0
35	39	0
58	39	0
47	39	0
24	39	0
53	39	0
24	39	0
34	39	0
5	39	0
53	39	0
55	39	0
55	39	0
7	39	0
30	39	0
30	39	0
47	39	0
58	39	0
24	39	0
30	39	0
3	39	0
57	39	0
24	39	0
3	39	0
50	39	0
21	39	0
19	39	0
50	39	0
21	39	0
16	39	0
57	39	0
16	39	0
19	39	0
57	39	0
65	39	0
34	39	0
50	39	0
19	39	0
